"","TDATE","PNAME","PCODE","TCODE","REGION_CODE","REGION_NAME","ZSP_CODE","P_VC_UNREG_AVG","P_NC_UNREG_AVG"
"403",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR350","41","Ленинградская область","FZSZOE27",1158.14,436310.46
"404",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR357","46","Московская область","FZZMSK26",1240.9,413989.18
"405",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR358","04","Красноярский край","FZSBOE01",915.09,498105.02
"406",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR360","04","Красноярский край","FZSBOE01",923.7,453227.18
"407",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR361","94","Удмуртская Республика","FZURKR12",1170.8,399964.29
"408",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR364","24","Ивановская область","FZZNOE24",1189.37,407773.54
"409",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR366","20","Воронежская область","FZZNOE24",1232.43,143742.88
"410",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR370","75","Челябинская область","FZUROE07",1196.02,294055.12
"411",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR371","46","Московская область","FZZMSK26",1247,391460.1
"412",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR374","28","Тверская область","FZZNOE24",1150.06,345223.49
"413",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR378","65","Свердловская область","FZUROE07",1101.82,400325.36
"414",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR380","65","Свердловская область","FZUROE07",1027.18,408716.9
"415",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR381","66","Смоленская область","FZZNOE24",1061.33,234094.66
"416",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR385","80","Республика Башкортостан","FZUROE07",1612.14,132911.5
"417",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR388","17","Владимирская область","FZZNOE24",1652.35,147525
"418",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR389","78","Ярославская область","FZZNOE24",1292.19,376596.17
"419",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR392","76200","Забайкальский край","FZSBCH04",745.78,676068.79
"420",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR393","34","Костромская область","FZZNOE24",1169.95,339568.69
"421",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR394","61","Рязанская область","FZZNOE24",1258.82,334351.1
"422",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR395","46","Московская область","FZZMSK26",1220.38,387442.22
"423",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR402","76200","Забайкальский край","FZSBCH04",724.89,677367.08
"424",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR405","49","Новгородская область","FZSZOE27",1105.93,383449.65
"425",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR406","66","Смоленская область","FZZNOE24",1180.97,398770.88
"426",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR407","25","Иркутская область","FZSBOE01",984.98,487319.17
"427",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR420","19","Вологодская область","FZZNOE24",1195.31,485506.68
"428",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR421","66","Смоленская область","FZZNOE24",1150.04,370860.42
"429",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR422","66","Смоленская область","FZZNOE24",1137.81,392846.12
"430",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR434","25","Иркутская область","FZSBOE01",1054.6,490415.48
"431",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR435","41","Ленинградская область","FZSZOE27",7288.48,NA
"432",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR436","41","Ленинградская область","FZSZOE27",1108.76,435053.91
"433",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR440","86","Республика Карелия","FZSZOE27",1120.35,396049.77
"434",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR452","65","Свердловская область","FZUROE07",1017.36,415122.94
"435",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR453","65","Свердловская область","FZUROE07",991.99,371820.38
"436",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR456","04","Красноярский край","FZSBOE01",905.17,479374.19
"437",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR457","78","Ярославская область","FZZNOE24",1241.95,141909.14
"438",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR459","04","Красноярский край","FZSBOE01",950.77,509785.68
"439",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR460","65","Свердловская область","FZUROE07",1102.26,195609.21
"440",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR463","65","Свердловская область","FZUROE07",1091.31,408122.86
"441",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR466","46","Московская область","FZZMSK26",1259.63,379333.86
"442",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR467","53","Оренбургская область","FZUROE07",1343.07,396519.96
"443",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR468","76200","Забайкальский край","FZSBCH04",769.32,688585.55
"444",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR469","76200","Забайкальский край","FZSBCH04",731.04,679328.24
"445",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR471","76200","Забайкальский край","FZSBCH04",720.55,668134.82
"446",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR475","57","Пермский край","FZUROE07",1055.24,427110.4
"447",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR476","58","Псковская область","FZSZOE27",1127.19,390946.45
"448",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR480","76200","Забайкальский край","FZSBCH04",737.32,680431.97
"449",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR481","04","Красноярский край","FZSBOE01",890.46,498660.51
"450",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR482","04","Красноярский край","FZSBOE01",885.65,493984.42
"451",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR483","25","Иркутская область","FZSBOE01",945.3,486753.98
"452",2016-12-01,"МУП ""Объединение Истринские электросети""","ISTRSETI","POISTRS1","46","Московская область","FZZMSK26",1211.71,387176.03
"453",2016-12-01,"МУП ""Объединение Истринские электросети""","ISTRSETI","POISTRS2","46","Московская область","FZZMSK26",1220.14,387893.83
"454",2016-12-01,"АО ""Петербургская сбытовая компания""","LENENERG","POMSKENE","52","Омская область","FZSBOM03",1027,491651.12
"455",2016-12-01,"АО ""Петербургская сбытовая компания""","LENENERG","POMSKEZN","52","Омская область","FZURTU08",1319.83,387623.39
"456",2016-12-01,"ООО ""ИНТЕР РАО - Орловский энергосбыт""","IRAORLSB","PORELENE","54","Орловская область","FZZNOE24",1218.78,397658.05
"457",2016-12-01,"ОАО ""ЭнергосбыТ Плюс""","ORENBENE","PORENBEN","53","Оренбургская область","FZUROE07",1174.08,399657.72
"458",2016-12-01,"ЗАО ""Оренбургсельэнергосбыт""","ORSELSBT","PORENSL1","53","Оренбургская область","FZUROE07",1155.35,402224.96
"459",2016-12-01,"ЗАО ""Оренбургсельэнергосбыт""","ORSELSBT","PORENSL2","53","Оренбургская область","FZUROE07",1163.96,387116.21
"460",2016-12-01,"ЗАО ""Оренбургсельэнергосбыт""","ORSELSBT","PORENSL3","53","Оренбургская область","FZUROE07",1152.44,399108.51
"461",2016-12-01,"ЗАО ""Оренбургсельэнергосбыт""","ORSELSBT","PORENSL4","53","Оренбургская область","FZUROE07",1176.11,403677.87
"462",2016-12-01,"ЗАО ""Оренбургсельэнергосбыт""","ORSELSBT","PORENSL5","53","Оренбургская область","FZUROE07",1147.54,399645.14
"463",2016-12-01,"ООО ""ТНС энерго Пенза""","ENTREDIN","PPENZAEN","56","Пензенская область","FZVLOE13",1211.01,384894.07
"464",2016-12-01,"ПАО ""Пермэнергосбыт""","PERMENER","PPERMENE","57","Пермский край","FZUROE07",1118.15,397728.42
"465",2016-12-01,"ОАО ""Псковэнергосбыт""","PSKOVENE","PPSKOVEN","58","Псковская область","FZSZOE27",1164.63,395681.62
"466",2016-12-01,"ОАО ""Пятигорские электрические сети""","PYATELSE","PPYATELS","07","Ставропольский край","FZYUOE16",1927.19,498262.76
"467",2016-12-01,"ООО ""РЭК""","REKKURSK","PREKKUR1","38","Курская область","FZZNOE24",1139.82,388142.17
"468",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSELO1","41","Ленинградская область","FZSZOE27",1075.23,408387.07
"469",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSELO2","41","Ленинградская область","FZSZOE27",1102.02,411235.81
"470",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSELO3","41","Ленинградская область","FZSZOE27",1114.88,412582.8
"471",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSELO4","41","Ленинградская область","FZSZOE27",1109.67,412473.1
"472",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSELO5","41","Ленинградская область","FZSZOE27",989.57,413869.28
"473",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSELO6","41","Ленинградская область","FZSZOE27",1092.63,408646.12
"474",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSELO7","41","Ленинградская область","FZSZOE27",1120.61,412130.99
"475",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSELO8","41","Ленинградская область","FZSZOE27",1086.57,411025.78
"476",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSELO9","41","Ленинградская область","FZSZOE27",1081.46,413983.68
"477",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSEL10","41","Ленинградская область","FZSZOE27",1142.04,411122.07
"478",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSEL11","41","Ленинградская область","FZSZOE27",1088.76,416723.67
"479",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSEL12","41","Ленинградская область","FZSZOE27",1205.8,410140.94
"480",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSEL13","41","Ленинградская область","FZSZOE27",1141.99,403975.97
"481",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSEL14","41","Ленинградская область","FZSZOE27",1127.86,409685.9
"482",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSEL15","41","Ленинградская область","FZSZOE27",1097.65,410607.21
"483",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSEL16","41","Ленинградская область","FZSZOE27",1031.63,406449.25
"484",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSEL17","41","Ленинградская область","FZSZOE27",1087.58,407168.33
"485",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSEL18","41","Ленинградская область","FZSZOE27",1092.21,409350.66
"486",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSEL27","41","Ленинградская область","FZSZOE27",1147.45,406463.26
"487",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSEL28","41","Ленинградская область","FZSZOE27",1091.66,416846.39
"488",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSEL30","41","Ленинградская область","FZSZOE27",1101.43,413720.62
"489",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSEL31","41","Ленинградская область","FZSZOE27",1205.39,414907.3
"490",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSEL32","41","Ленинградская область","FZSZOE27",1135.59,412944.43
"491",2016-12-01,"ООО ""РКС-энерго""","RKSENERG","PRKSEL33","41","Ленинградская область","FZSZOE27",1094.81,411786.4
"492",2016-12-01,"ОАО ""Роскоммунэнерго""","ROSKOMEN","PROSKOM1","65","Свердловская область","FZUROE07",1048.62,405558.13
"493",2016-12-01,"ПАО ""ТНС энерго Ростов-на-Дону""","ROSTOVEN","PROSTOVE","60","Ростовская область","FZYUKU20",1640.28,450899.17
"494",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGDKL","47","Мурманская область","FZSZKO28",935.21,394251.89
"495",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGDLE","41","Ленинградская область","FZSZOE27",1103.13,421271.31
"496",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGDRK","86","Республика Карелия","FZSZOE27",981.68,397845.74
"497",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGDS2","95","Республика Хакасия","FZSBOE01",928.54,487908.47
"498",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGDVL","17","Владимирская область","FZZNOE24",1201.88,389397.7
"499",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD01","18","Волгоградская область","FZYUVG17",1316.66,386226.24
"500",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD03","89","Республика Мордовия","FZVLOE13",1256.2,384661.28
"501",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD07","33","Кировская область","FZURKR12",1179.41,389297.31
"502",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD13","18","Волгоградская область","FZYUVG17",1296.3,386817.03
"503",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD24","18","Волгоградская область","FZYUVG17",1289.9,391798.92
"504",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD25","18","Волгоградская область","FZYUVG17",1253.03,385867.79
"505",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD26","18","Волгоградская область","FZYUVG17",1342.11,210795.73
"506",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD27","18","Волгоградская область","FZYUVG17",1252.21,378414.57
"507",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD29","18","Волгоградская область","FZYUVG17",1312.37,386180.38
"508",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD35","12","Астраханская область","FZYUAS18",1178.44,408785.79
"509",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD36","46","Московская область","FZZMSK26",1243.89,388942.24
"510",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD37","22","Нижегородская область","FZZNOE24",1213.28,389621.5
"511",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD38","53","Оренбургская область","FZUROE07",1181.5,400011.63
"512",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD39","63","Саратовская область","FZVLBS15",1125.27,385457.5
"513",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD47","78","Ярославская область","FZZNOE24",1240.64,398607.7
"514",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD49","34","Костромская область","FZZNOE24",1177.05,386580.64
"515",2016-12-01,"ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD52","25","Иркутская область","FZSBOE01",941.84,487670.54
"516",2016-12-01,"ООО ""РГМЭК""","RYAZENGR","PRYAZEL1","61","Рязанская область","FZZNOE24",1250.59,405448.72
"517",2016-12-01,"ПАО ""РЭСК"" (г.Рязань)","RYAZENER","PRYAZENE","61","Рязанская область","FZZNOE24",1233.61,404241.79
"518",2016-12-01,"ПАО ""Самараэнерго""","SAMARAEN","PSAMARAE","36","Самарская область","FZUROE07",1142.17,384007.17
"519",2016-12-01,"АО ""СамГЭС"" (г.Самара)","SAMGESGP","PSAMELS1","36","Самарская область","FZVLOE13",1181.15,383686.49
"520",2016-12-01,"ПАО ""Саратовэнерго""","SARATENE","PSARATEN","63","Саратовская область","FZVLBS15",1114.49,384086.93
"521",2016-12-01,"ООО ""СПГЭС""","SARGORES","PSARELS1","63","Саратовская область","FZVLBS15",1137.13,382581.2
"522",2016-12-01,"АО ""Севкавказэнерго""","SEVKAVEN","PSEVKAVE","90","Республика Северная Осетия-Алания","FZYUOE16",854.48,342320.9
"523",2016-12-01,"АО ""ЭК ""Восток""","ESVOSTOK","PSEVKOM1","71","Тюменская область","FZURTU08",997.65,394543.27
"524",2016-12-01,"АО ""АтомЭнергоСбыт""","ATOMSBYT","PSMOLENE","66","Смоленская область","FZZNOE24",1142.95,398386.13
"525",2016-12-01,"ПАО ""Ставропольэнергосбыт""","STAVRENE","PSTAVREN","07","Ставропольский край","FZYUOE16",1824.21,498864.3
"526",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME1","07","Ставропольский край","FZYUOE16",1906.86,495186.8
"527",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME2","07","Ставропольский край","FZYUOE16",1974.96,494018.91
"528",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME3","07","Ставропольский край","FZYUOE16",1716.14,499038.69
"529",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME4","07","Ставропольский край","FZYUOE16",1856.03,502796.52
"530",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME5","07","Ставропольский край","FZYUOE16",1865.29,501722.09
"531",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME6","07","Ставропольский край","FZYUOE16",1922.91,496557.36
"532",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME7","07","Ставропольский край","FZYUOE16",1883.53,494121.38
"533",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME8","07","Ставропольский край","FZYUOE16",1918.01,495861.47
"534",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME9","07","Ставропольский край","FZYUOE16",1821.95,492438.37
"535",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM10","07","Ставропольский край","FZYUOE16",1783.36,498658.87
"536",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM11","07","Ставропольский край","FZYUOE16",1811.21,495239.75
"537",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM12","07","Ставропольский край","FZYUOE16",1725.18,488720.45
"538",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM13","07","Ставропольский край","FZYUOE16",1979.53,497592.46
"539",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM14","07","Ставропольский край","FZYUOE16",1995.55,502852.67
"540",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM15","07","Ставропольский край","FZYUOE16",1997.7,492047.32
"541",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM16","07","Ставропольский край","FZYUOE16",1694.96,496877.84
"542",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM17","07","Ставропольский край","FZYUOE16",1769.8,496606.38
"543",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM18","07","Ставропольский край","FZYUOE16",1973.44,495611.9
"544",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM19","07","Ставропольский край","FZYUOE16",1826.98,497145.44
"545",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM20","07","Ставропольский край","FZYUOE16",1824.24,495931.03
"546",2016-12-01,"ГУП СК ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM21","07","Ставропольский край","FZYUOE16",1861.08,486654.52
"547",2016-12-01,"ОАО ""ЭнергосбыТ Плюс""","ORENBENE","PSVERDLE","65","Свердловская область","FZUROE07",1032.41,407774.44
"548",2016-12-01,"ПАО ""Тамбовская энергосбытовая компания""","TAMBOVEN","PTAMBOVE","68","Тамбовская область","FZZNOE24",1227.99,395632.22
"549",2016-12-01,"АО ""Татэнергосбыт""","TATENERG","PTATENER","92","Республика Татарстан","FZURKR12",1197.89,388861.18
"550",2016-12-01,"ОАО ""ТЭК"" (г.Тольятти)","GPTOLESB","PTEKOMP1","36","Самарская область","FZVLOE13",1188.02,383828.73
"551",2016-12-01,"ООО ""ТЭС"" (г.Тольятти)","TOLLENSB","PTOLESB1","36","Самарская область","FZUROE07",1218.15,400549.81
"552",2016-12-01,"ООО ""ТЭС"" (г.Тольятти)","TOLLENSB","PTOLESB2","36","Самарская область","FZVLOE13",1158.6,384314.04
"553",2016-12-01,"ПАО ""Томскэнергосбыт""","TOMSKENE","PTOMSKEN","69","Томская область","FZSBOE01",926.34,546264.02
"554",2016-12-01,"ПАО ""Томскэнергосбыт""","TOMSKENE","PTOMSKES","69","Томская область","FZURTU08",937.27,396555.81
"555",2016-12-01,"ОАО ""ТОСК""","TOSKTOSK","PTOSKOM1","68","Тамбовская область","FZZNOE24",1245.3,395441.48
"556",2016-12-01,"МУП ""Троицкая электросеть""","TROIELST","PTROELS1","46","Московская область","FZZMSK26",1235.69,384253.17
"557",2016-12-01,"АО ""ТНС энерго Тула""","TULAENSK","PTULENER","70","Тульская область","FZZNOE24",1273.55,419797.95
"558",2016-12-01,"АО ""Тюменская энергосбытовая компания""","TUMENENE","PTUMENEN","71","Тюменская область","FZURTU08",957.41,400402.3
"559",2016-12-01,"АО ""ЭК ""Восток""","ESVOSTOK","PTUMREG1","71","Тюменская область","FZURTU08",1023.62,393794.6
"560",2016-12-01,"АО ""ЭК ""Восток""","ESVOSTOK","PTUMREG2","71","Тюменская область","FZURTU08",1020.67,392300.33
"561",2016-12-01,"АО ""ЭК ""Восток""","ESVOSTOK","PTUMREG3","71","Тюменская область","FZURTU08",995.69,387818
"562",2016-12-01,"АО ""ЭК ""Восток""","ESVOSTOK","PTUMREG4","71","Тюменская область","FZURTU08",970.79,387144.44
"563",2016-12-01,"АО ""ЭК ""Восток""","ESVOSTOK","PTUMREG5","71","Тюменская область","FZURTU08",928.53,398319.32
"564",2016-12-01,"АО ""Тываэнергосбыт""","TUVASBYT","PTUVENER","93","Республика Тыва","FZSBOE01",299.84,261429.68
"565",2016-12-01,"АО ""АтомЭнергоСбыт""","ATOMSBYT","PTVERENE","28","Тверская область","FZZNOE24",1170.86,387818.06
"566",2016-12-01,"ПАО ""МРСК Центра""","MRSKCENT","PTVOBSK1","28","Тверская область","FZZNOE24",1287.92,388476.18
"567",2016-12-01,"ПАО ""МРСК Центра""","MRSKCENT","PTVOBSK2","28","Тверская область","FZZNOE24",1206.44,385874.21
"568",2016-12-01,"ПАО ""МРСК Центра""","MRSKCENT","PTVOBSK3","28","Тверская область","FZZNOE24",1216.87,384668.06
"569",2016-12-01,"ПАО ""МРСК Центра""","MRSKCENT","PTVOBSK4","28","Тверская область","FZZNOE24",1234.87,387528.87
"570",2016-12-01,"ОАО ""ЭнергосбыТ Плюс""","ORENBENE","PUDMURTE","94","Удмуртская Республика","FZURKR12",1163.15,390167.77
"571",2016-12-01,"ОАО ""Ульяновскэнерго""","ULYANENE","PULYANEN","73","Ульяновская область","FZVLOE13",1183.15,384762.29
"572",2016-12-01,"АО ""ЮТЭК""","UGORTEKO","PUTEREK3","71","Тюменская область","FZURTU08",941.57,397797.01
"573",2016-12-01,"АО ""ЮТЭК""","UGORTEKO","PUTEREK5","71","Тюменская область","FZURTU08",963.71,396769.76
"574",2016-12-01,"АО ""ЮТЭК""","UGORTEKO","PUTEREK6","71","Тюменская область","FZURTU08",972.7,397256.14
"575",2016-12-01,"АО ""Волгаэнергосбыт""","VOLGAESB","PVENESB1","22","Нижегородская область","FZZNOE24",1237.68,387541.73
"576",2016-12-01,"АО ""Витимэнергосбыт""","VITIMENS","PVITENSB","25","Иркутская область","FZSBOE01",1093.69,486496.6
"577",2016-12-01,"ПАО ""Владимирэнергосбыт""","VLADIMEN","PVLADIME","17","Владимирская область","FZZNOE24",1209,388209.69
"578",2016-12-01,"ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS1","17","Владимирская область","FZZNOE24",1217.84,387896.41
"579",2016-12-01,"ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS2","17","Владимирская область","FZZNOE24",1232.98,390724.54
"580",2016-12-01,"ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS3","17","Владимирская область","FZZNOE24",1216.88,480920.38
"581",2016-12-01,"ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS4","17","Владимирская область","FZZNOE24",1269.23,389428.65
"582",2016-12-01,"ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS5","17","Владимирская область","FZZNOE24",1258.93,386708.6
"583",2016-12-01,"ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS6","17","Владимирская область","FZZNOE24",1250.13,388836.22
"584",2016-12-01,"ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS7","17","Владимирская область","FZZNOE24",1240.59,392729.52
"585",2016-12-01,"ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS8","17","Владимирская область","FZZNOE24",1199.79,391897
"586",2016-12-01,"ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS9","17","Владимирская область","FZZNOE24",1209.46,391332.92
"587",2016-12-01,"ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSI10","17","Владимирская область","FZZNOE24",1205.5,386007.08
"588",2016-12-01,"ПАО ""Волгоградэнергосбыт""","VOLGOGEN","PVOLGOGE","18","Волгоградская область","FZYUVG17",1285.29,385118.89
"589",2016-12-01,"ОАО ""Вологдаэнергосбыт""","VOLOGENE","PVOLOGEN","19","Вологодская область","FZZNOE24",1180.76,484400.66
"590",2016-12-01,"ПАО ""ТНС энерго Воронеж""","VORNEGEN","PVORNEGE","20","Воронежская область","FZZNOE24",1253.59,395043.95
"591",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","PVSKENE4","46","Московская область","FZZMSK26",1170.87,384512.11
"592",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","PVSKENE5","12","Астраханская область","FZYUAS18",1306.97,410082.48
"593",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","PVSKENE6","46","Московская область","FZZMSK26",1227.47,388057.95
"594",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","PVSKEN10","46","Московская область","FZZMSK26",1217.81,386281.33
"595",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","PVSKEN11","46","Московская область","FZZMSK26",1224.6,385476.62
"596",2016-12-01,"АО ""Оборонэнергосбыт""","OBORONSB","PVSKEN13","46","Московская область","FZZMSK26",1232.79,382804.51
