"","SESSION_ID","FINAL_CALCULATION_FLAG","TDATE","PNAME","PCODE","TCODE","REGION_CODE","P_NC_UNREG_AVG"
"195",2690,1,"2011-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD26","18",280772.220629499
"196",2690,1,"2011-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD27","18",272453.882266628
"197",2690,1,"2011-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD28","18",275490.548024026
"198",2690,1,"2011-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD29","18",271247.34470023
"199",2690,1,"2011-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD30","18",276484.218006235
"200",2690,1,"2011-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD35","12",267196.808231249
"201",2690,1,"2011-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD36","46",312071.6354617
"202",2690,1,"2011-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD37","22",277524.630636944
"203",2690,1,"2011-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD38","53",266853.059813833
"204",2690,1,"2011-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD39","63",256592.438536386
"205",2690,1,"2011-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD40","75",273594.989259011
"206",2690,1,"2011-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD47","78",277938.597106162
"207",2690,1,"2011-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD49","34",276242.546610337
"208",2690,1,"2011-01-01 00:00:00.0","ООО ""РУСЭНЕРГОСБЫТ""","RUSENSBI","PRUSGD52","25",165817.520740919
"209",2690,1,"2011-01-01 00:00:00.0","ООО ""Рязанская городская муниципальная энергосбытовая компания""","RYAZENGR","PRYAZEL1","61",279755.343317707
"210",2690,1,"2011-01-01 00:00:00.0","ОАО ""Рязанская энергетическая сбытовая компания""","RYAZENER","PRYAZENE","61",260611.036600884
"211",2690,1,"2011-01-01 00:00:00.0","ОАО ""Самараэнерго""","SAMARAEN","PSAMARAE","36",272754.118285902
"212",2690,1,"2011-01-01 00:00:00.0","ЗАО ""Самарагорэнергосбыт""","SAMGESGP","PSAMELS1","36",282577.258063568
"213",2690,1,"2011-01-01 00:00:00.0","ОАО ""Саратовэнерго""","SARATENE","PSARATEN","63",267649.337664424
"214",2690,1,"2011-01-01 00:00:00.0","ООО ""Саратовское предприятие городских электрических сетей""","SARGORES","PSARELS1","63",271242.990880733
"215",2690,1,"2011-01-01 00:00:00.0","ОАО ""Севкавказэнерго""","SEVKAVEN","PSEVKAVE","90",231913.593550963
"216",2690,1,"2011-01-01 00:00:00.0","ОАО ""Смоленскэнергосбыт""","SMOLENER","PSMOLENE","66",285111.333689485
"217",2690,1,"2011-01-01 00:00:00.0","ОАО ""Ставропольэнергосбыт""","STAVRENE","PSTAVREN","07",302822.561450017
"218",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME1","07",287148.448754572
"219",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME2","07",283101.171072689
"220",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME3","07",288497.955744465
"221",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME4","07",281710.06297008
"222",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME5","07",287014.142505532
"223",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME6","07",283614.87079302
"224",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME7","07",283709.637249145
"225",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME8","07",287021.364488093
"226",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOME9","07",286335.099804675
"227",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM10","07",289317.355425976
"228",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM11","07",287360.37748134
"229",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM12","07",285287.921486596
"230",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM13","07",285086.280583705
"231",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM14","07",288796.731114948
"232",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM15","07",282124.696760163
"233",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM16","07",285148.006266215
"234",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM17","07",287557.101957504
"235",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM18","07",286362.858061089
"236",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM19","07",285996.828348789
"237",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM20","07",282946.588405579
"238",2690,1,"2011-01-01 00:00:00.0","ГУП Ставропольского края ""Ставрополькоммунэлектро""","STAVRKOM","PSTKOM21","07",279819.828046273
"239",2690,1,"2011-01-01 00:00:00.0","ОАО ""Свердловэнергосбыт""","SVERDLEN","PSVERDLE","65",286880.663563499
"240",2690,1,"2011-01-01 00:00:00.0","ОАО ""Тамбовская энергосбытовая компания""","TAMBOVEN","PTAMBOVE","68",284390.211221914
"241",2690,1,"2011-01-01 00:00:00.0","ОАО ""Татэнергосбыт""","TATENERG","PTATENER","92",282538.284615998
"242",2690,1,"2011-01-01 00:00:00.0","ОАО ""Тольяттинская энергосбытовая компания""","GPTOLESB","PTEKOMP1","36",277918.118767716
"243",2690,1,"2011-01-01 00:00:00.0","ООО ""ТольяттиЭнергоСбыт""","TOLLENSB","PTOLESB1","36",283741.184044399
"244",2690,1,"2011-01-01 00:00:00.0","ООО ""ТольяттиЭнергоСбыт""","TOLLENSB","PTOLESB2","36",268691.293955374
"245",2690,1,"2011-01-01 00:00:00.0","ОАО ""Томская энергосбытовая компания""","TOMSKENE","PTOMSKEN","69",159384.468835621
"246",2690,1,"2011-01-01 00:00:00.0","ОАО ""Томская энергосбытовая компания""","TOMSKENE","PTOMSKES","69",276480.246
"247",2690,1,"2011-01-01 00:00:00.0","ОАО ""Тамбовская областная сбытовая компания""","TOSKTOSK","PTOSKOM1","68",279205.920585671
"248",2690,1,"2011-01-01 00:00:00.0","МУП ""Троицкая электросеть""","TROIELST","PTROELS1","46",317507.995871176
"249",2690,1,"2011-01-01 00:00:00.0","ОАО ""Тульская сбытовая компания""","TULENERG","PTULENER","70",287474.134279664
"250",2690,1,"2011-01-01 00:00:00.0","ОАО ""Тульская энергосбытовая компания""","TULAENSK","PTULESB1","70",279568.202271491
"251",2690,1,"2011-01-01 00:00:00.0","ОАО ""Тюменская энергосбытовая компания""","TUMENENE","PTUMENEN","71",283267.784056556
"252",2690,1,"2011-01-01 00:00:00.0","ОАО ""Тюменьэнергосбыт""","TUMENESB","PTUMREG1","71",309247.272294135
"253",2690,1,"2011-01-01 00:00:00.0","ОАО ""Тюменьэнергосбыт""","TUMENESB","PTUMREG2","71",285881.597484284
"254",2690,1,"2011-01-01 00:00:00.0","ОАО ""Тюменьэнергосбыт""","TUMENESB","PTUMREG3","71",296399.252314066
"255",2690,1,"2011-01-01 00:00:00.0","ОАО ""Тюменьэнергосбыт""","TUMENESB","PTUMREG4","71",286780.047253505
"256",2690,1,"2011-01-01 00:00:00.0","ОАО ""Тюменьэнергосбыт""","TUMENESB","PTUMREG5","71",282854.743713826
"257",2690,1,"2011-01-01 00:00:00.0","ОАО ""Тываэнергосбыт""","TUVASBYT","PTUVENER","93",106972.075885475
"258",2690,1,"2011-01-01 00:00:00.0","ОАО ""Тверская энергосбытовая компания""","TVERENER","PTVERENE","28",279341.59448253
"259",2690,1,"2011-01-01 00:00:00.0","ООО ""Тверская областная энергосбытовая компания""","TVEROBLE","PTVOBSK1","28",276499.55341475
"260",2690,1,"2011-01-01 00:00:00.0","ООО ""Тверская областная энергосбытовая компания""","TVEROBLE","PTVOBSK2","28",276857.373776942
"261",2690,1,"2011-01-01 00:00:00.0","ООО ""Тверская областная энергосбытовая компания""","TVEROBLE","PTVOBSK3","28",282423.001571614
"262",2690,1,"2011-01-01 00:00:00.0","ООО ""Тверская областная энергосбытовая компания""","TVEROBLE","PTVOBSK4","28",272297.267346829
"263",2690,1,"2011-01-01 00:00:00.0","ОАО ""Удмуртская энергосбытовая компания""","UDMURTEN","PUDMURTE","94",271938.441897737
"264",2690,1,"2011-01-01 00:00:00.0","ОАО ""Ульяновскэнерго""","ULYANENE","PULYANEN","73",269967.713064449
"265",2690,1,"2011-01-01 00:00:00.0","ЗАО ""Волгаэнергосбыт""","VOLGAESB","PVENESB1","22",282887.022349955
"266",2690,1,"2011-01-01 00:00:00.0","ЗАО ""Витимэнергосбыт""","VITIMENS","PVITENSB","25",164422.505807571
"267",2690,1,"2011-01-01 00:00:00.0","ОАО ""Владимирская энергосбытовая компания""","VLADIMEN","PVLADIME","17",278074.814190386
"268",2690,1,"2011-01-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS1","17",276705.884177294
"269",2690,1,"2011-01-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS2","17",286666.772143299
"270",2690,1,"2011-01-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS3","17",272540.753255714
"271",2690,1,"2011-01-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS4","17",278239.968451708
"272",2690,1,"2011-01-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS5","17",285286.936610848
"273",2690,1,"2011-01-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS6","17",284948.931699172
"274",2690,1,"2011-01-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS7","17",277947.198234037
"275",2690,1,"2011-01-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS8","17",279060.255342099
"276",2690,1,"2011-01-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS9","17",278820.61930277
"277",2690,1,"2011-01-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSI10","17",277624.197442669
"278",2690,1,"2011-01-01 00:00:00.0","ОАО ""Волгоградэнергосбыт""","VOLGOGEN","PVOLGOGE","18",240742.284808375
"279",2690,1,"2011-01-01 00:00:00.0","ОАО ""Вологдаэнергосбыт""","VOLOGENE","PVOLOGEN","19",279037.675838859
"280",2690,1,"2011-01-01 00:00:00.0","ОАО ""Воронежская энергосбытовая компания""","VORNEGEN","PVORNEGE","20",283429.732712632
"281",2690,1,"2011-01-01 00:00:00.0","ООО ""Электросбытовая компания ""Ватт-Электросбыт""","ELSKVATT","PWATTEL1","89",272021.258203338
"282",2690,1,"2011-01-01 00:00:00.0","ОАО ""Ярославская сбытовая компания""","YARENERG","PYARENER","78",280970.193673419
"283",2710,1,"2011-02-01 00:00:00.0","ООО ""Абаканэнергосбыт""","ABAKANSB","PABAKSB1","95",84167.9782394081
"284",2710,1,"2011-02-01 00:00:00.0","ООО ""Абаканэнергосбыт""","ABAKANSB","PABAKSB2","95",92864.430171617
"285",2710,1,"2011-02-01 00:00:00.0","ООО ""Алексинэнергосбыт""","ALEKSNSB","PALEKSB1","70",222721.386319305
"286",2710,1,"2011-02-01 00:00:00.0","ОАО ""Алтайэнергосбыт""","ALTAENSB","PALTENER","01",191290.280583961
"287",2710,1,"2011-02-01 00:00:00.0","ОАО ""Алтайэнергосбыт""","ALTAENSB","PALTRESP","84",201915.758917839
"288",2710,1,"2011-02-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK1","47",244879.377046263
"289",2710,1,"2011-02-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK2","47",244214.738505217
"290",2710,1,"2011-02-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK3","47",243888.678272602
"291",2710,1,"2011-02-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK4","47",243451.726301482
"292",2710,1,"2011-02-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK5","47",243664.433392176
"293",2710,1,"2011-02-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK6","47",245771.865215115
"294",2710,1,"2011-02-01 00:00:00.0","ОАО ""Астраханская энергосбытовая компания""","ASTRHENE","PASTRHEN","12",215765.932654664
"295",2710,1,"2011-02-01 00:00:00.0","ЗАО ""Балашихинская электросеть""","BALASHEL","PBALEST1","46",262282.723638965
"296",2710,1,"2011-02-01 00:00:00.0","ОАО ""Барнаульская горэлектросеть""","BARNGORS","PBARELS1","01",207599.637910299
"297",2710,1,"2011-02-01 00:00:00.0","ООО ""Энергетическая сбытовая компания Башкортостана""","BASHKESK","PBASHENE","80",223510.743455467
"298",2710,1,"2011-02-01 00:00:00.0","ОАО ""Белгородская сбытовая компания""","BELGOREN","PBELGORE","14",226376.437991564
"299",2710,1,"2011-02-01 00:00:00.0","МУП ""Борисоглебская энергосбытовая организация""","MPBORISO","PBORESB1","20",220990.467947759
"300",2710,1,"2011-02-01 00:00:00.0","ОАО ""Брянская сбытовая компания""","BRYANENE","PBRYANEN","15",224886.16610246
"301",2710,1,"2011-02-01 00:00:00.0","МУП г.Буденновска ""Горэлектросеть""","BUDELSET","PBUDGORS","07",218388.525769022
"302",2710,1,"2011-02-01 00:00:00.0","ОАО ""Бурятэнергоcбыт""","BURYATEN","PBURYATE","81",137714.095951759
"303",2710,1,"2011-02-01 00:00:00.0","ОАО ""Челябэнергосбыт""","CHELENER","PCHELENE","75",219695.301411301
"304",2710,1,"2011-02-01 00:00:00.0","ОАО ""Читинская энергосбытовая компания""","CHITAENE","PCHITAEN","76200",235537.403065758
"305",2710,1,"2011-02-01 00:00:00.0","ОАО ""Чувашская энергосбытовая компания""","CHUVENER","PCHUVENE","97",241738.277150732
"306",2710,1,"2011-02-01 00:00:00.0","ОАО ""Дагестанская энергосбытовая компания""","DAGESBYT","PDAGENER","82",200222.084793003
"307",2710,1,"2011-02-01 00:00:00.0","ООО ""Донэнергосбыт""","DONENATS","PDONENA1","60",215672.214292112
"308",2710,1,"2011-02-01 00:00:00.0","ООО ""Донэнергосбыт""","DONENATS","PDONENA2","60",189768.25987768
"309",2710,1,"2011-02-01 00:00:00.0","ООО ""Донэнергосбыт""","DONENATS","PDONENA3","60",214579.865367578
"310",2710,1,"2011-02-01 00:00:00.0","ООО ""Донэнергосбыт""","DONENATS","PDONENA4","60",211596.870988912
"311",2710,1,"2011-02-01 00:00:00.0","ООО ""Донэнергосбыт""","DONENATS","PDONENA5","60",215225.224347215
"312",2710,1,"2011-02-01 00:00:00.0","ООО ""Донэнергосбыт""","DONENATS","PDONENA6","60",207040.051562313
"313",2710,1,"2011-02-01 00:00:00.0","ООО ""Донэнергосбыт""","DONENATS","PDONENA7","60",219565.893276315
"314",2710,1,"2011-02-01 00:00:00.0","ООО ""Донэнергосбыт""","DONENATS","PDONENA8","60",214596.369555262
"315",2710,1,"2011-02-01 00:00:00.0","ООО ""Донэнергосбыт""","DONENATS","PDONENA9","60",213921.867581727
"316",2710,1,"2011-02-01 00:00:00.0","ОАО ""Ессентукские городские электрические сети""","ESSENTUK","PEGORELS","07",221126.538951134
"317",2710,1,"2011-02-01 00:00:00.0","ОАО ""Екатеринбургэнергосбыт""","EKATSBKO","PEKELSK1","65",222098.823161941
"318",2710,1,"2011-02-01 00:00:00.0","ОАО ""Электросеть"" (г.Мытищи)","ELSETMYT","PELSETMT","46",261222.300711159
"319",2710,1,"2011-02-01 00:00:00.0","ООО ""ЭНЕРГИЯ ХОЛДИНГ""","ENERHOLD","PENHOLD1","41",288772.578014454
"320",2710,1,"2011-02-01 00:00:00.0","ООО ""ЭНЕРГИЯ ХОЛДИНГ""","ENERHOLD","PENHOLD3","41",284921.672979181
"321",2710,1,"2011-02-01 00:00:00.0","ООО ""ЭНЕРГИЯ ХОЛДИНГ""","ENERHOLD","PENHOLD4","41",277755.692374518
"322",2710,1,"2011-02-01 00:00:00.0","ООО ""ЭНЕРГИЯ ХОЛДИНГ""","ENERHOLD","PENHOLD5","41",291847.053545652
"323",2710,1,"2011-02-01 00:00:00.0","ООО ""ЭНЕРГИЯ ХОЛДИНГ""","ENERHOLD","PENHOLD6","41",285392.810861997
"324",2710,1,"2011-02-01 00:00:00.0","ООО ""ЭНЕРГИЯ ХОЛДИНГ""","ENERHOLD","PENHOLD7","41",287395.46668562
"325",2710,1,"2011-02-01 00:00:00.0","ООО ""ЭНЕРГИЯ ХОЛДИНГ""","ENERHOLD","PENHOLD8","41",293337.27683869
"326",2710,1,"2011-02-01 00:00:00.0","ООО ""ЭНЕРГИЯ ХОЛДИНГ""","ENERHOLD","PENHOLD9","41",288889.065384771
"327",2710,1,"2011-02-01 00:00:00.0","ООО ""ЭНЕРГИЯ ХОЛДИНГ""","ENERHOLD","PENHOL10","41",290223.439996995
