"","SESSION_ID","FINAL_CALCULATION_FLAG","TDATE","PNAME","PCODE","TCODE","REGION_CODE","P_NC_UNREG_AVG","P_VC_UNREG_AVG"
"18565",3950,1,"2015-02-01 00:00:00.0","ОАО ""Ульяновскэнерго""","ULYANENE","PULYANEN","73",317904.85,1108.17
"18566",3950,1,"2015-02-01 00:00:00.0","ОАО ""ЮТЭК""","UGORTEKO","PUTEREK3","71",322335.28,1004.98
"18567",3950,1,"2015-02-01 00:00:00.0","ОАО ""ЮТЭК""","UGORTEKO","PUTEREK5","71",323223.51,1050.97
"18568",3950,1,"2015-02-01 00:00:00.0","ОАО ""ЮТЭК""","UGORTEKO","PUTEREK6","71",321960.89,1060.19
"18569",3950,1,"2015-02-01 00:00:00.0","ЗАО ""Волгаэнергосбыт""","VOLGAESB","PVENESB1","22",301266.29,1375.91
"18570",3950,1,"2015-02-01 00:00:00.0","ЗАО ""Витимэнергосбыт""","VITIMENS","PVITENSB","25",520779.11,1354.07
"18571",3950,1,"2015-02-01 00:00:00.0","ОАО ""Владимирэнергосбыт""","VLADIMEN","PVLADIME","17",290446.61,1133.82
"18572",3950,1,"2015-02-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS1","17",274752.18,1129.25
"18573",3950,1,"2015-02-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS2","17",281548.36,1138.88
"18574",3950,1,"2015-02-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS3","17",286168.47,1140.04
"18575",3950,1,"2015-02-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS4","17",287907.94,1198.03
"18576",3950,1,"2015-02-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS5","17",283760.98,1161.17
"18577",3950,1,"2015-02-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS6","17",285280.02,1163.78
"18578",3950,1,"2015-02-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS7","17",287628.94,1165.71
"18579",3950,1,"2015-02-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS8","17",273978.83,1123.05
"18580",3950,1,"2015-02-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSIS9","17",286473.89,1125.89
"18581",3950,1,"2015-02-01 00:00:00.0","ОАО ""Владимирские коммунальные системы""","VLADKOMS","PVLKSI10","17",285849.01,1117.01
"18582",3950,1,"2015-02-01 00:00:00.0","ОАО ""Волгоградэнергосбыт""","VOLGOGEN","PVOLGOGE","18",396072.15,1258.93
"18583",3950,1,"2015-02-01 00:00:00.0","ОАО ""Вологдаэнергосбыт""","VOLOGENE","PVOLOGEN","19",292456.32,1104.43
"18584",3950,1,"2015-02-01 00:00:00.0","ОАО ""Воронежская энергосбытовая компания""","VORNEGEN","PVORNEGE","20",293016.53,1154.49
"18585",3950,1,"2015-02-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","PVSKENE4","46",319034.86,1090.42
"18586",3950,1,"2015-02-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","PVSKENE5","12",446788.57,1266.51
"18587",3950,1,"2015-02-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","PVSKENE6","46",314504.3,1134.05
"18588",3950,1,"2015-02-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","PVSKEN10","46",314349.41,1107.35
"18589",3950,1,"2015-02-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","PVSKEN11","46",318265.76,1128.6
"18590",3950,1,"2015-02-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","PVSKEN13","46",315684.9,1142.8
"18591",3950,1,"2015-02-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","PVSKEN15","46",303709.87,1122.56
"18592",3950,1,"2015-02-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","PVSKEN18","46",317633.22,1099.69
"18593",3950,1,"2015-02-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","PVSKEN23","24",287260.82,1106.56
"18594",3950,1,"2015-02-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","PVSKEN25","63",384035.33,1054.16
"18595",3950,1,"2015-02-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","PVSKEN27","46",318608.23,1098.81
"18596",3950,1,"2015-02-01 00:00:00.0","ООО ""Ватт-Электросбыт""","ELSKVATT","PWATTEL1","89",317380.82,1183.56
"18597",3950,1,"2015-02-01 00:00:00.0","ОАО ""ЯСК""","YARENERG","PYARENER","78",297650.4,1176.38
"18598",3950,1,"2015-02-01 00:00:00.0","ООО ""Заринская горэлектросеть""","ZARINGES","PZARELS1","01",551052.03,1066.94
"18599",3970,1,"2015-03-01 00:00:00.0","ООО ""Абаканэнергосбыт""","ABAKANSB","PABAKSB1","95",454774,1004.95
"18600",3970,1,"2015-03-01 00:00:00.0","ООО ""Абаканэнергосбыт""","ABAKANSB","PABAKSB2","95",468325.46,974.58
"18601",3970,1,"2015-03-01 00:00:00.0","ООО ""Алексинэнергосбыт""","ALEKSNSB","PALEKSB1","70",377869.72,1193.73
"18602",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN1","01",449999.84,1007.08
"18603",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN2","01",412301.39,989.56
"18604",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN3","01",413032.72,999.56
"18605",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN4","01",413128.5,1127.89
"18606",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN5","01",449039.29,1029.28
"18607",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN6","01",412782.44,975.22
"18608",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN7","01",414164.62,1080.32
"18609",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN8","01",413462.29,969.46
"18610",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKREN9","01",412288.35,1071.42
"18611",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE10","01",413314.16,1107.46
"18612",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE11","01",413468.62,998.03
"18613",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE12","01",447951.61,1019.09
"18614",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE13","01",413714.27,997.02
"18615",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE14","01",413660.77,1056.84
"18616",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайкрайэнерго""","ALTAIKEN","PALKRE15","01",413327.25,1009.15
"18617",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайэнергосбыт""","ALTAENSB","PALTENER","01",418232.55,1009.5
"18618",3970,1,"2015-03-01 00:00:00.0","ОАО ""Алтайэнергосбыт""","ALTAENSB","PALTRESP","84",417123.93,1049.28
"18619",3970,1,"2015-03-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK1","47",358463.28,870.74
"18620",3970,1,"2015-03-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK2","47",359583.36,1003.25
"18621",3970,1,"2015-03-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK3","47",359484.9,1007.09
"18622",3970,1,"2015-03-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK4","47",357795.08,1039.79
"18623",3970,1,"2015-03-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK5","47",359245.54,1009.32
"18624",3970,1,"2015-03-01 00:00:00.0","ООО ""Арктик-энерго""","ARCTIKEN","PARKTIK6","47",361433.88,1012.64
"18625",3970,1,"2015-03-01 00:00:00.0","ОАО ""Астраханская энергосбытовая компания""","ASTRHENE","PASTRHEN","12",428378.06,1169.65
"18626",3970,1,"2015-03-01 00:00:00.0","ЗАО ""БЭЛС"" (г.Балашиха)","BALASHEL","PBALEST1","46",371806.57,1188.77
"18627",3970,1,"2015-03-01 00:00:00.0","ПАО ""Барнаульская горэлектросеть""","BARNGORS","PBARELS1","01",413201.85,1009.38
"18628",3970,1,"2015-03-01 00:00:00.0","ООО ""ЭСКБ""","BASHKESK","PBASHENE","80",363349.18,1162.55
"18629",3970,1,"2015-03-01 00:00:00.0","ОАО ""Белгородэнергосбыт""","BELGOREN","PBELGORE","14",388643.95,1117.93
"18630",3970,1,"2015-03-01 00:00:00.0","МУП ""БЭСО"" Борисоглебского городского округа Воронежской области","MPBORISO","PBORESB1","20",361794.37,1289.18
"18631",3970,1,"2015-03-01 00:00:00.0","ООО ""ТЭК-Энерго""","TEKENERG","PBRYANEN","15",364405.09,1131.78
"18632",3970,1,"2015-03-01 00:00:00.0","ОАО ""Будённовскэнергосбыт""","BUDELSET","PBUDGORS","07",444244.47,1557.09
"18633",3970,1,"2015-03-01 00:00:00.0","ОАО ""Читаэнергосбыт""","CHITAENE","PBURYATE","81",574874.15,1075.72
"18634",3970,1,"2015-03-01 00:00:00.0","ОАО ""Челябэнергосбыт""","CHELENER","PCHELENE","75",362764.66,1100.84
"18635",3970,1,"2015-03-01 00:00:00.0","ОАО ""Читаэнергосбыт""","CHITAENE","PCHITAEN","76200",588205.45,863.17
"18636",3970,1,"2015-03-01 00:00:00.0","ОАО ""Чувашская энергосбытовая компания""","CHUVENER","PCHUVENE","97",387982.48,1205.43
"18637",3970,1,"2015-03-01 00:00:00.0","ОАО ""Дагестанская энергосбытовая компания""","DAGESBYT","PDAGENER","82",258431.36,592.55
"18638",3970,1,"2015-03-01 00:00:00.0","ОАО ""Горэлектросеть"" (г.Ессентуки)","ESSENTUK","PEGORELS","07",445518.85,1637.42
"18639",3970,1,"2015-03-01 00:00:00.0","ОАО ""ЕЭнС"" (г.Екатеринбург)","EKATSBKO","PEKELSK1","65",360724.97,1082.99
"18640",3970,1,"2015-03-01 00:00:00.0","ОАО ""Электросеть"" (г.Мытищи)","ELSETMYT","PELSETMT","46",372630.29,1155.71
"18641",3970,1,"2015-03-01 00:00:00.0","ООО ""Энергокомфорт"". Карелия""","EKOMFORT","PENKOMF1","86",404791.86,1030.23
"18642",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","PESVMF01","41",487805.15,1006
"18643",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","PESVMF02","41",402164.49,993.96
"18644",3970,1,"2015-03-01 00:00:00.0","ОАО ""ГОРЭЛЕКТРОСЕТЬ"" (г.Кисловодск)","GORELKIS","PGELESKS","07",442224.35,1634.85
"18645",3970,1,"2015-03-01 00:00:00.0","ОАО ""Горэлектросеть"" г.Невинномысск","NEVNGORS","PGELSNV1","07",442060,1420.45
"18646",3970,1,"2015-03-01 00:00:00.0","ОАО ""Горэлектросеть"" г.Невинномысск","NEVNGORS","PGELSNV2","07",443692.75,1432.06
"18647",3970,1,"2015-03-01 00:00:00.0","МП ""ГЭС"" (г.Ханты-Мансийск)","HANTGORS","PGORESHM","71",368427.3,984.74
"18648",3970,1,"2015-03-01 00:00:00.0","ОАО ""Хакасэнергосбыт""","HAKASENE","PHAKASEN","95",453158.66,989.92
"18649",3970,1,"2015-03-01 00:00:00.0","ОАО ""Ингушэнерго""","INGUSHEN","PINGUSHE","26",264595.7,716.23
"18650",3970,1,"2015-03-01 00:00:00.0","ООО ""Иркутскэнергосбыт""","IRKUTSBT","PIRKUTEN","25",458169.55,1089.82
"18651",3970,1,"2015-03-01 00:00:00.0","МУП ""Ивантеевские Электросети""","IVELSETI","PIVANTES","46",374354.6,1168.89
"18652",3970,1,"2015-03-01 00:00:00.0","ООО ""ЭСК Гарант""","ESKGARAN","PIVENERG","24",359109.79,1181.75
"18653",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK1","24",368054.05,1210.8
"18654",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK2","24",345183.88,1206.85
"18655",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK3","24",353634.35,1200.88
"18656",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK4","24",358550.83,1243.22
"18657",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK5","24",357942.55,1217.22
"18658",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK6","24",353817.5,1214.21
"18659",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK7","24",357451.8,1180.11
"18660",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK8","24",359811.75,1192.1
"18661",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENSK9","24",343730.25,1209.03
"18662",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS10","24",356458.62,1200.59
"18663",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS11","24",350837.25,1210.32
"18664",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS12","24",358294.82,1220.47
"18665",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS13","24",361535.32,1268.79
"18666",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS14","24",350811.31,1188.94
"18667",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS15","24",346848.22,1176.73
"18668",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS16","24",336738.12,1278.06
"18669",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS17","24",361160.37,1206.68
"18670",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS18","24",354438.25,1186.06
"18671",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS19","24",357634.58,1277.96
"18672",3970,1,"2015-03-01 00:00:00.0","ООО ""Ивановоэнергосбыт""","IVENERSK","PIVENS20","24",353129.48,1181.76
"18673",3970,1,"2015-03-01 00:00:00.0","ОАО ""Каббалкэнерго""","KABBAGEN","PKABBAGE","83",247700.87,597.59
"18674",3970,1,"2015-03-01 00:00:00.0","ОАО ""Калмэнергосбыт""","KALMENER","PKALMENE","85",442574.8,1305.32
"18675",3970,1,"2015-03-01 00:00:00.0","ОАО ""Калужская сбытовая компания""","KALUGENE","PKALUGEN","29",363801.67,1169.83
"18676",3970,1,"2015-03-01 00:00:00.0","ОАО ""Карельская энергосбытовая компания""","KARELENE","PKARELEN","86",403304.05,1022.2
"18677",3970,1,"2015-03-01 00:00:00.0","ОАО ""Карачаево-Черкесскэнерго""","KCHERKEN","PKCHERKE","91",271585.44,551.96
"18678",3970,1,"2015-03-01 00:00:00.0","ОАО ""ЭнергосбыТ Плюс""","ORENBENE","PKIROVEN","33",388486.57,1173.63
"18679",3970,1,"2015-03-01 00:00:00.0","АО ""АтомЭнергоСбыт""","ATOMSBYT","PKOLENER","47",359607.32,927.14
"18680",3970,1,"2015-03-01 00:00:00.0","ОАО ""Королевская электросеть СК""","KOROLSET","PKORELS1","46",372008.01,1162.68
"18681",3970,1,"2015-03-01 00:00:00.0","ОАО ""Костромская сбытовая компания""","KOSTRENE","PKOSTREN","34",361369.96,1168.92
"18682",3970,1,"2015-03-01 00:00:00.0","ОАО ""КЭС"" (г.Красногорск)","KRASNGOR","PKRAELS1","46",372659.14,1161.54
"18683",3970,1,"2015-03-01 00:00:00.0","ОАО ""КЭС"" (г.Красногорск)","KRASNGOR","PKRAELS2","46",358046.8,1157.98
"18684",3970,1,"2015-03-01 00:00:00.0","ОАО ""Красноярскэнергосбыт""","KRASNOEN","PKRASNEN","04",462965.56,1008.45
"18685",3970,1,"2015-03-01 00:00:00.0","ОАО ""Кубаньэнергосбыт""","KUBANESK","PKUBANEN","03",440889.37,1442.49
"18686",3970,1,"2015-03-01 00:00:00.0","ОАО ""ЭК ""Восток""","ESVOSTOK","PKURGANE","37",556248.55,1042.71
"18687",3970,1,"2015-03-01 00:00:00.0","АО ""АтомЭнергоСбыт""","ATOMSBYT","PKURSKEN","38",358407.27,1080.75
"18688",3970,1,"2015-03-01 00:00:00.0","ОАО ""Кузбассэнергосбыт""","KUZBSBYT","PKUZBENE","32",506616.91,964.09
"18689",3970,1,"2015-03-01 00:00:00.0","ОАО ""Петербургская сбытовая компания""","LENENERG","PLENENER","41",482048.06,1041.1
"18690",3970,1,"2015-03-01 00:00:00.0","ООО ""ГЭСК"" (г.Липецк)","GORODESK","PLGORSB1","42",385558.77,1185.41
"18691",3970,1,"2015-03-01 00:00:00.0","ООО ""ГЭСК"" (г.Липецк)","GORODESK","PLGORSB2","42",386616.11,1206.52
"18692",3970,1,"2015-03-01 00:00:00.0","ООО ""ГЭСК"" (г.Липецк)","GORODESK","PLGORSB3","42",385650.12,1180.8
"18693",3970,1,"2015-03-01 00:00:00.0","ОАО ""ЛЭСК"" (г.Липецк)","LIPECKEN","PLIPECKE","42",386514,1156.54
"18694",3970,1,"2015-03-01 00:00:00.0","ООО ""МЭК"" (г.Магнитогорск)","MAGNENKO","PMAGENKO","75",363862.94,1118.87
"18695",3970,1,"2015-03-01 00:00:00.0","ОАО ""Мариэнергосбыт""","MARIENER","PMARIENE","88",387779.75,1190.9
"18696",3970,1,"2015-03-01 00:00:00.0","ООО ""Металлэнергофинанс""","METALENE","PMETALEN","32",512039.94,985.62
"18697",3970,1,"2015-03-01 00:00:00.0","ОАО ""Мордовская энергосбытовая компания""","MORDOVEN","PMORDOVE","89",360100.05,1190.74
"18698",3970,1,"2015-03-01 00:00:00.0","ОАО ""Мосэнергосбыт""","MOSENERG","PMOSENER","46",370731.86,1166.34
"18699",3970,1,"2015-03-01 00:00:00.0","ООО ""ЭНЕРГОСБЫТХОЛДИНГ""","RUSENSBM","PMRUSGD1","46",370601.62,1196
"18700",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA1","03",445055.94,1457.32
"18701",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA2","03",438672.92,1420.09
"18702",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA3","03",442908.44,1436.59
"18703",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA4","03",441054.12,1398.39
"18704",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA5","03",443816.6,1472.37
"18705",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA6","03",441869.98,1432.89
"18706",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA7","03",444398.65,1389.37
"18707",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA8","03",443090.18,1467.16
"18708",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKRA9","03",442397.61,1458.67
"18709",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR10","03",441089.91,1545.94
"18710",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR11","03",443533.53,1448.1
"18711",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR12","03",440990.06,1478.09
"18712",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR13","03",441305.55,1399.94
"18713",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR14","03",441929.91,1438.48
"18714",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR15","03",443012.53,1444.97
"18715",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR16","03",442388.61,1421.08
"18716",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR17","03",442310.93,1535.87
"18717",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR18","03",442699.77,1374.76
"18718",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR19","03",443300.35,1408.01
"18719",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR20","03",452636.83,1582.85
"18720",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR21","03",443903.65,1481.29
"18721",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR22","03",441046.22,1466.98
"18722",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR23","03",444076.55,1476.9
"18723",3970,1,"2015-03-01 00:00:00.0","ОАО ""НЭСК"" (г.Краснодар)","NESKKRSN","PNESKR25","03",442085.32,1480.52
"18724",3970,1,"2015-03-01 00:00:00.0","ОАО ""Нижегородская сбытовая компания""","NIGNOVEN","PNIGNOVE","22",359276.58,1272.72
"18725",3970,1,"2015-03-01 00:00:00.0","ООО ""НЭСК"" (г.Новомосковск)","NOVMOSSK","PNOMESK1","70",378047.1,1176.29
"18726",3970,1,"2015-03-01 00:00:00.0","ООО ""Гарантэнергосервис""","GARENERC","PNOVGORE","49",403957.58,1074.01
"18727",3970,1,"2015-03-01 00:00:00.0","ОАО ""Новосибирскэнергосбыт""","SBRENERG","PNOVOSIB","50",454242.39,990.63
"18728",3970,1,"2015-03-01 00:00:00.0","ООО ""НУЭСК"" (г.Новоуральск)","NOVOYRAL","PNUESBK1","65",360865.03,1076.97
"18729",3970,1,"2015-03-01 00:00:00.0","ОАО ""Нурэнерго""","NURENERG","PNURENER","96",287413.98,566.8
"18730",3970,1,"2015-03-01 00:00:00.0","ООО ""НЭСКО"" (г.Нижневартовск)","OOONESKO","PNVAREK1","71",373269.22,1018.8
"18731",3970,1,"2015-03-01 00:00:00.0","АО ""Обеспечение РФЯЦ-ВНИИЭФ""","OBESPRFC","POBESPE1","22",358996.55,1149.74
"18732",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON1","46",376435.06,1156.17
"18733",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON2","46",372699.31,1159.6
"18734",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON3","46",377025.51,1166.04
"18735",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON4","46",368934.86,1157.31
"18736",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON5","46",373152.6,1159
"18737",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON6","46",378959.75,1152.92
"18738",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON7","46",368436.08,1172.51
"18739",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON8","46",370507.25,1146.95
"18740",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORON9","46",374230.69,1171.74
"18741",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO10","46",373389.93,1137.55
"18742",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO11","46",358623.28,1130.36
"18743",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO12","46",371916.4,1135.65
"18744",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO13","46",371271.11,1175.26
"18745",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO14","53",358392.46,1113.99
"18746",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO15","53",358235.06,1110
"18747",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO16","53",319232.32,1143.66
"18748",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO17","53",225630.03,1407.31
"18749",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO18","53",361415.75,1106.04
"18750",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO19","46",362202.27,1146.52
"18751",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO21","46",373350.15,1167.86
"18752",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO22","46",375368.66,1125.84
"18753",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO23","17",359689.64,1168.47
"18754",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO24","25",0,2212.16
"18755",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO25","94",370713.54,1207.48
"18756",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO26","46",373941.51,1135.22
"18757",3970,1,"2015-03-01 00:00:00.0","ОАО ""Оборонэнергосбыт""","OBORONSB","POBORO27","46",377160.99,1161.48
