"","TDATE","PNAME","PCODE","TCODE","REGION_CODE","REGION_NAME","ZSP_CODE","P_VC_UNREG_AVG","P_NC_UNREG_AVG"
"197",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO71","03","Краснодарский край","FZYUKU20",1514.82,465121.37
"198",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO72","46","Московская область","FZZMSK26",1242.19,443719.22
"199",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO73","46","Московская область","FZZMSK26",1233.62,411531.33
"200",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO74","46","Московская область","FZZMSK26",1243.11,446723
"201",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO75","03","Краснодарский край","FZYUKU20",1616.28,466426.45
"202",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO76","01","Алтайский край","FZSBBB06",985.86,565027.84
"203",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO77","63","Саратовская область","FZVLBS15",1147.88,432528.51
"204",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO79","22","Нижегородская область","FZZNOE24",1178.16,435039.33
"205",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO81","15","Брянская область","FZZNOE24",1105.64,445172.41
"206",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO82","15","Брянская область","FZZNOE24",1166.19,419801.31
"207",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO83","52","Омская область","FZSBOM03",1059.79,499027.76
"208",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO84","52","Омская область","FZSBOM03",1109.27,472585.11
"209",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO85","52","Омская область","FZSBOM03",1283.31,548717.24
"210",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO86","20","Воронежская область","FZZNOE24",1292.3,434540.3
"211",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO87","03","Краснодарский край","FZYUKU20",1704.94,473506.09
"212",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO88","22","Нижегородская область","FZZNOE24",1216.25,433773.5
"213",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO89","46","Московская область","FZZMSK26",1245.4,396349.55
"214",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO90","41","Ленинградская область","FZSZOE27",1009.16,505417.11
"215",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO91","46","Московская область","FZZMSK26",1182.22,420917.19
"216",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO92","25","Иркутская область","FZSBOE01",1074.94,564132.11
"217",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO93","76200","Забайкальский край","FZSBCH04",739.4,657856.49
"218",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO94","36","Самарская область","FZVLOE13",1195.14,401986.27
"219",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO95","36","Самарская область","FZVLOE13",1144.2,354735.95
"220",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO96","46","Московская область","FZZMSK26",1191.39,436357.77
"221",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO97","95","Республика Хакасия","FZSBOE01",1240.71,486156.43
"222",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO98","46","Московская область","FZZMSK26",1234.37,456715.27
"223",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBORO99","41","Ленинградская область","FZSZOE27",1026.91,497028.12
"224",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR100","41","Ленинградская область","FZSZOE27",1193.64,203625.1
"225",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR101","28","Тверская область","FZZNOE24",1247.01,476416.05
"226",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR102","17","Владимирская область","FZZNOE24",1190.76,434799.36
"227",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR103","17","Владимирская область","FZZNOE24",1202.19,441790.51
"228",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR104","29","Калужская область","FZZNOE24",1229,448721.65
"229",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR106","29","Калужская область","FZZNOE24",1171.56,422490.21
"230",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR107","52","Омская область","FZSBOM03",1082.6,441597.21
"231",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR108","49","Новгородская область","FZSZOE27",1101.08,165232.74
"232",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR109","63","Саратовская область","FZVLBS15",1147.84,175897.69
"233",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR110","28","Тверская область","FZZNOE24",1068.22,437129.09
"234",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR111","63","Саратовская область","FZVLBS15",1087.38,429809.41
"235",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR113","52","Омская область","FZSBOM03",1054.49,468305.92
"236",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR114","36","Самарская область","FZVLOE13",1144.77,436299.64
"237",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR115","71","Тюменская область","FZURTU08",1151.84,236977.99
"238",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR116","46","Московская область","FZZMSK26",1295.07,248483.34
"239",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR117","36","Самарская область","FZVLOE13",1119.74,450251.31
"240",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR118","46","Московская область","FZZMSK26",1180.88,426776.83
"241",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR119","17","Владимирская область","FZZNOE24",1140.92,439216.78
"242",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR121","20","Воронежская область","FZZNOE24",1759.99,133168
"243",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR122","14","Белгородская область","FZZNOE24",1153.02,551273.8
"244",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR123","25","Иркутская область","FZSBOE01",1090.64,465839.71
"245",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR124","14","Белгородская область","FZZNOE24",1222.94,538127.51
"246",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR126","41","Ленинградская область","FZSZOE27",1063.45,420155.66
"247",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR127","04","Красноярский край","FZSBOE01",2501.25,407060
"248",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR128","32","Кемеровская область","FZSBOE01",965.83,510720.83
"249",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR130","19","Вологодская область","FZZNOE24",1522.42,264010
"250",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR131","14","Белгородская область","FZZNOE24",1173.02,352340.03
"251",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR132","52","Омская область","FZSBOM03",1115.3,476516.38
"252",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR133","22","Нижегородская область","FZZNOE24",1215.43,438776.15
"253",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR134","41","Ленинградская область","FZSZOE27",1075.78,505670.98
"254",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR135","18","Волгоградская область","FZYUVG17",1257.22,501604.47
"255",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR136","22","Нижегородская область","FZZNOE24",1174.74,426533.43
"256",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR137","89","Республика Мордовия","FZVLOE13",1257.73,406642.71
"257",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR138","89","Республика Мордовия","FZVLOE13",1442.57,229981.76
"258",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR139","49","Новгородская область","FZSZOE27",1238.19,226972.25
"259",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR140","28","Тверская область","FZZNOE24",1118.89,422252.68
"260",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR143","36","Самарская область","FZUROE07",1207.44,421873.87
"261",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR144","17","Владимирская область","FZZNOE24",1188.35,448060.48
"262",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR145","18","Волгоградская область","FZYUVG17",1233.83,426868.84
"263",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR146","03","Краснодарский край","FZYUKU20",1642.56,488827.64
"264",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR148","20","Воронежская область","FZZNOE24",1118.19,183272.74
"265",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR149","75","Челябинская область","FZUROE07",1147.29,454941.43
"266",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR150","63","Саратовская область","FZVLBS15",1132.73,431112.37
"267",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR151","41","Ленинградская область","FZSZOE27",1079.23,451000.61
"268",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR152","15","Брянская область","FZZNOE24",1084.58,434355.48
"269",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR153","46","Московская область","FZZMSK26",1200.2,410053.28
"270",2016-11-01,"АО ""Оборонэнергосбыт""","OBORONSB","POBOR154","36","Самарская область","FZVLOE13",1127.03,446547.12
